code,base,colorSuffix,role,onPost,standard,pitchMm,fixing,boxShape,supportType,frameLayout,postCount,standardSignalsIT,standardSignalsDE,outletStandard,series,seriesSource,seriesConfidence,moduleCount,frameModules,moduleSpanCurated,color,isColor,material,unit,priceEUR,priceStatus,packQty,categoryDerived,note,sourceSheet,sourceRow
22751.RN.90,22751,RN,other,false,n-a,,,unknown,unknown,,,,,,Eikon,prefix,heuristic,,,,вороненая сталь,true,сталь,шт.,52.97,ok,1,Автоматизация и умный дом,Новинка 07.2026,VIMAR,6436
22751.RN.91,22751,RN,other,false,n-a,,,unknown,unknown,,,,,,Eikon,prefix,heuristic,,,,бронза,true,бронза,шт.,52.97,ok,1,Автоматизация и умный дом,Новинка 07.2026,VIMAR,6437
22761.RN.01,22761,RN,other,false,n-a,,,unknown,unknown,,,,,,Eikon,prefix,heuristic,,,,белые матовые,true,,шт.,15.3,ok,1,Прочее оборудование,,VIMAR,6438
22761.RN.03,22761,RN,other,false,n-a,,,unknown,unknown,,,,,,Eikon,prefix,heuristic,,,,антрацит,true,,шт.,15.3,ok,1,Прочее оборудование,,VIMAR,6439
22761.RN.11,22761,RN,other,false,n-a,,,unknown,unknown,,,,,,Eikon,prefix,heuristic,,,,никельматовый,true,никель,шт.,36.49,ok,1,Прочее оборудование,,VIMAR,6440
22761.RN.12,22761,RN,other,false,n-a,,,unknown,unknown,,,,,,Eikon,prefix,heuristic,,,,матовая темная бронза,true,бронза,шт.,36.49,ok,1,Прочее оборудование,,VIMAR,6441
22761.RN.82,22761,RN,other,false,n-a,,,unknown,unknown,,,,,,Eikon,prefix,heuristic,,,,золото,true,,шт.,44.14,ok,1,Прочее оборудование,,VIMAR,6442
22761.RN.88,22761,RN,other,false,n-a,,,unknown,unknown,,,,,,Eikon,prefix,heuristic,,,,матовое золото,true,,шт.,44.14,ok,1,Прочее оборудование,,VIMAR,6443
22761.RN.89,22761,RN,other,false,n-a,,,unknown,unknown,,,,,,Eikon,prefix,heuristic,,,,сатинированная латунь,true,латунь,шт.,52.97,ok,1,Прочее оборудование,Новинка 07.2026,VIMAR,6444
22761.RN.90,22761,RN,other,false,n-a,,,unknown,unknown,,,,,,Eikon,prefix,heuristic,,,,вороненая сталь,true,сталь,шт.,52.97,ok,1,Прочее оборудование,Новинка 07.2026,VIMAR,6445
22761.RN.91,22761,RN,other,false,n-a,,,unknown,unknown,,,,,,Eikon,prefix,heuristic,,,,бронза,true,бронза,шт.,52.97,ok,1,Прочее оборудование,Новинка 07.2026,VIMAR,6446
30000,30000,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,,false,,шт.,11.68,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6447
30000.2,30000,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,13.2,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6448
30000.2B,30000,2B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,18.21,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6449
30000.2C,30000,2C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,18.21,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6450
30000.2G,30000,2G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,18.21,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6451
30000.B,30000,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,15.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6452
30000.C,30000,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,15.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6453
30000.G,30000,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,15.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6454
30000A.2B,30000A,2B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,18.21,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6455
30000A.2C,30000A,2C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,18.21,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6456
30000A.2G,30000A,2G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,18.21,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6457
30000A.B,30000A,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,15.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6458
30000A.C,30000A,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,15.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6459
30000A.G,30000A,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,15.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6460
30004,30004,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,,false,,шт.,15.38,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6461
30004.2,30004,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,16.05,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6462
30004.2B,30004,2B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,21.06,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6463
30004.2C,30004,2C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,21.06,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6464
30004.2G,30004,2G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,21.06,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6465
30004.B,30004,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,18.93,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6466
30004.C,30004,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,18.93,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6467
30004.G,30004,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,18.93,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6468
30004A.2B,30004A,2B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,21.06,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6469
30004A.2C,30004A,2C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,21.06,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6470
30004A.2G,30004A,2G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,21.06,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6471
30004A.B,30004A,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,18.93,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6472
30004A.C,30004A,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,18.93,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6473
30004A.G,30004A,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,18.93,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6474
30008,30008,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,,false,,шт.,12.68,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6475
30008.2,30008,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,15.4,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6476
30008.2B,30008,2B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,20.41,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6477
30008.2C,30008,2C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,20.41,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6478
30008.2G,30008,2G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,20.41,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6479
30008.B,30008,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,16.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6480
30008.C,30008,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,16.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6481
30008.G,30008,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,16.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6482
30008A.2B,30008A,2B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,20.41,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6483
30008A.2C,30008A,2C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,20.41,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6484
30008A.2G,30008A,2G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,20.41,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6485
30008A.B,30008A,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,16.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6486
30008A.C,30008A,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,16.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6487
30008A.G,30008A,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,16.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6488
30010.B,30010,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,,false,,шт.,21.86,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6489
30010.C,30010,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,,false,,шт.,21.86,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6490
30010.G,30010,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,,false,,шт.,21.86,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6491
30012,30012,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,,false,,шт.,28.99,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6492
30012.2,30012,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,33.85,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6493
30012.2B,30012,2B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,38.87,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6494
30012.2C,30012,2C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,38.87,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6495
30012.2G,30012,2G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,38.87,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6496
30012.B,30012,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,32.54,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6497
30012.C,30012,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,32.54,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6498
30012.G,30012,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,32.54,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6499
30012A.2B,30012A,2B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,38.87,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6500
30012A.2C,30012A,2C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,38.87,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6501
30012A.2G,30012A,2G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,2,,,,false,,шт.,38.87,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6502
30012A.B,30012A,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,32.54,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6503
30012A.C,30012A,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,32.54,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6504
30012A.G,30012A,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,32.54,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6505
30016.B,30016,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,27.94,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6506
30016.C,30016,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,27.94,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6507
30016.G,30016,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,27.94,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6508
30020.B,30020,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,15.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6509
30020.C,30020,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,15.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6510
30020.G,30020,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,15.23,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6511
30024.B,30024,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,18.93,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6512
30024.C,30024,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,18.93,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6513
30024.G,30024,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,18.93,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6514
30032.LB,30032,LB,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,35.97,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6515
30032.LC,30032,LC,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,35.97,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6516
30032.LG,30032,LG,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,1,,,,false,,шт.,35.97,ok,50,"Выключатели, переключатели и кнопки",,VIMAR,6517
30040.B,30040,B,insert,true,both,,,unknown,unknown,2,,,,,,,missing,2,,,,false,,шт.,3.58,ok,20,Прочее оборудование,,VIMAR,6518
30040.C,30040,C,insert,true,both,,,unknown,unknown,2,,,,,,,missing,2,,,,false,,шт.,3.58,ok,20,Прочее оборудование,,VIMAR,6519
30040.G,30040,G,insert,true,both,,,unknown,unknown,2,,,,,,,missing,2,,,,false,,шт.,3.58,ok,20,Прочее оборудование,,VIMAR,6520
30041.B,30041,B,insert,true,both,,,unknown,unknown,,,,,,,,missing,,,,,false,,шт.,3.84,ok,100,Прочее оборудование,,VIMAR,6521
30041.C,30041,C,insert,true,both,,,unknown,unknown,,,,,,,,missing,,,,,false,,шт.,3.84,ok,100,Прочее оборудование,,VIMAR,6522
30041.G,30041,G,insert,true,both,,,unknown,unknown,,,,,,,,missing,,,,,false,,шт.,3.84,ok,100,Прочее оборудование,,VIMAR,6523
30044.B,30044,B,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,белый,true,,шт.,5.99,ok,50,Прочее оборудование,,VIMAR,6524
30044.C,30044,C,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,конопляный,true,,шт.,5.99,ok,50,Прочее оборудование,,VIMAR,6525
30044.G,30044,G,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,черный,true,,шт.,5.99,ok,50,Прочее оборудование,,VIMAR,6526
30050,30050,,mechanism,true,both,,,unknown,unknown,,,,,,,,missing,,,,,false,,шт.,42.99,ok,20,"Выключатели, переключатели и кнопки",,VIMAR,6527
